feature_id,category,feature
970,actor,Beatrice Lillie
971,actor,Beatrice Straight
972,actor,Beatriz Batarda
973,actor,Beau Bridges
974,actor,Beau Garrett
975,actor,Beau Knapp
976,actor,Beau Mirchoff
977,actor,Beau Starr
978,actor,Bebe Daniels
979,actor,Bebe Neuwirth
980,actor,Beck Weathers
981,actor,Becky Ann Baker
982,actor,Becky Fischer
983,actor,Becky G
984,actor,Beejan Land
985,actor,Bela Lugosi
986,actor,Belinda Balaski
987,actor,Belinda Bauer (actress)
988,actor,Bella Heathcote
989,actor,Bella Thorne
990,actor,Ben Affleck
991,actor,Ben Barnes (actor)
992,actor,Ben Bradlee
993,actor,Ben Browder
994,actor,Ben Burtt
995,actor,Ben Chaplin
996,actor,Ben Cross
997,actor,Ben Daniels
998,actor,Ben Davidson
999,actor,Ben Falcone
1000,actor,Ben Feldman
1001,actor,Ben Foster (actor)
1002,actor,Ben Gazzara
1003,actor,Ben Hollingsworth (actor)
1004,actor,Ben Johnson (actor)
1005,actor,Ben Kingsley
1006,actor,Ben McCain
1007,actor,Ben McKenzie
1008,actor,Ben Mendelsohn
1009,actor,Ben Miles
1010,actor,Ben Miller
1011,actor,Ben Platt
1012,actor,Ben Rosenfield
1013,actor,Ben Schnetzer
1014,actor,Ben Schwartz
1015,actor,Ben Shenkman
1016,actor,Ben Silverstone
1017,actor,Ben Stiller
1018,actor,Ben Vereen
1019,actor,Ben Weber (actor)
1020,actor,Ben Whishaw
1021,actor,Benay Venuta
1022,actor,Benedict Cumberbatch
1023,actor,Benedict Wong
1024,actor,Benicio del Toro
1025,actor,Benj Thall
1026,actor,Benjamin Bratt
1027,actor,Benjamin Hendrickson
1028,actor,Benjamin Salisbury
1029,actor,Benjamin Walker (actor)
1030,actor,Benjamin Whitrow
1031,actor,Benno Fürmann
1032,actor,Benny Hill
1033,actor,Benny Safdie
1034,actor,Benoît Poelvoorde
1035,actor,Bentley Mitchum
1036,actor,Bernadette Peters
1037,actor,Bernard Archard
1038,actor,Bernard Bresslaw
1039,actor,Bernard Cribbins
1040,actor,Bernard Farcy
1041,actor,Bernard Fresson
1042,actor,Bernard Hill
1043,actor,Bernard Lee
1044,actor,Bernard Miles
1045,actor,Bernard Robichaud
1046,actor,Bernardine Dohrn
1047,actor,Bernie Casey
1048,actor,Bernie Coulson
1049,actor,Bernie Mac
1050,actor,Bert Lahr
1051,actor,Bert Remsen
1052,actor,Bert Wheeler
1053,actor,Berton Churchill
1054,actor,Bess Armstrong
1055,actor,Bessie Love
1056,actor,Beth Grant
1057,actor,Bethany Joy Lenz
1058,actor,Bethany Whitmore
1059,actor,Betsy Baker
1060,actor,Betsy Blair
1061,actor,Betsy Brandt
1062,actor,Betsy Brantley
1063,actor,Betsy Palmer
1064,actor,Betsy Russell
1065,actor,Bette Davis
1066,actor,Bette Midler
1067,actor,Betty Bronson
1068,actor,Betty Buckley
1069,actor,Betty Field
1070,actor,Betty Garrett
1071,actor,Betty Grable
1072,actor,Betty Hutton
1073,actor,Betty Kaye
1074,actor,Betty Lynn
1075,actor,Betty Thomas
1076,actor,Betty White
1077,actor,Beulah Bondi
1078,actor,Beverley Mitchell
1079,actor,'Beverly D''Angelo'
1080,actor,Beverly Garland
1081,actor,Beverly Todd
1082,actor,Beyoncé
1083,actor,Beyoncé Knowles
1084,actor,Bianca Hunter
1085,actor,Bianca Lawson
1086,actor,Bianca Santos
1087,actor,Bibi Andersson
1088,actor,Bibi Besch
1089,actor,Biff Yeager
1090,actor,Big Bad Voodoo Daddy
1091,actor,Big Boi
1092,actor,Big Brother and the Holding Company
1093,actor,Big Daddy Kane
1094,actor,Bijou Phillips
1095,actor,Bill Ayers
1096,actor,Bill Bailey
1097,actor,Bill Barretta
1098,actor,Bill Bellamy
1099,actor,Bill Bixby
1100,actor,Bill Burr
1101,actor,Bill Byrge
1102,actor,Bill Camp
1103,actor,Bill Cobbs
1104,actor,Bill Cosby
1105,actor,Bill Cunningham (American photographer)
1106,actor,Bill Duke
1107,actor,Bill Engvall
1108,actor,Bill Fagerbakke
1109,actor,Bill Farmer
1110,actor,Bill Goldberg
1111,actor,Bill Goodwin
1112,actor,Bill Hader
1113,actor,Bill Hunter (actor)
1114,actor,Bill Irwin
1115,actor,Bill Johnson (film and television actor)
1116,actor,Bill Kerr
1117,actor,Bill Macy
1118,actor,Bill Maher
1119,actor,Bill Mauldin
1120,actor,Bill McKinney
1121,actor,Bill Melendez
1122,actor,Bill Milner
1123,actor,Bill Moseley
1124,actor,Bill Mumy
1125,actor,Bill Murray
1126,actor,Bill Nighy
1127,actor,Bill Nunn
1128,actor,Bill Nye
1129,actor,Bill Oberst Jr.
1130,actor,Bill Paterson (actor)
1131,actor,Bill Paxton
1132,actor,Bill Plympton
1133,actor,Bill Pullman
1134,actor,Bill Raymond
1135,actor,Bill Sage
1136,actor,Bill Shirley
1137,actor,Bill Skarsgård
1138,actor,Bill Thompson (voice actor)
1139,actor,Bill Travers
1140,actor,Bill Williams (actor)
1141,actor,Bill Wyman
1142,actor,Billie Burke
1143,actor,Billie Mae Richards
1144,actor,Billie Piper
1145,actor,Billie Whitelaw
1146,actor,Billy Aaron Brown
1147,actor,Billy Barty
1148,actor,Billy Bletcher
1149,actor,Billy Bob Thornton
1150,actor,Billy Boyd (actor)
1151,actor,Billy Burke (actor)
1152,actor,Billy Campbell
1153,actor,Billy Chapin
1154,actor,Billy Connolly
1155,actor,Billy Crawford
1156,actor,Billy Crudup
1157,actor,Billy Crystal
1158,actor,Billy Dee Williams
1159,actor,Billy Drago
1160,actor,Billy Gardell
1161,actor,Billy Gilbert
1162,actor,Billy Gray (actor)
1163,actor,Billy Idol
1164,actor,Billy Joel
1165,actor,Billy Kay (actor)
1166,actor,Billy Magnussen
1167,actor,Billy Porter (Broadway performer)
1168,actor,Billy Ray Cyrus
1169,actor,Billy West
1170,actor,Billy West (voice actor)
1171,actor,Billy Wirth
1172,actor,Billy Zane
1173,actor,Bing Crosby
1174,actor,Birgit Minichmayr
1175,actor,Bitty Schram
1176,actor,Björk
1177,actor,Björn Gustafsson
1178,actor,Bjørn Floberg
1179,actor,Blair Brown
1180,actor,Blair Redford
1181,actor,Blair Underwood
1182,actor,Blake Anderson
1183,actor,Blake Foster
1184,actor,Blake Harrison
1185,actor,Blake Heron
1186,actor,Blake Lively
1187,actor,Blake McIver Ewing
1188,actor,Blanca Portillo
1189,actor,Blanchard Ryan
1190,actor,Blanche Baker
1191,actor,Blayne Weaver
1192,actor,Blaze Berdahl
1193,actor,Blythe Auffarth
1194,actor,Blythe Danner
1195,actor,Bo Derek
1196,actor,Bo Hopkins
1197,actor,Bo Svenson
1198,actor,Bob Balaban
1199,actor,Bob Clampett
1200,actor,Bob Denver
1201,actor,Bob Dishy
1202,actor,Bob Dylan
1203,actor,Bob Eubanks
1204,actor,Bob Gunton
1205,actor,Bob Hastings
1206,actor,Bob Holt (actor)
1207,actor,Bob Hope
1208,actor,Bob Hoskins
1209,actor,Bob Ivy
1210,actor,Bob Joles
1211,actor,Bob Marley
1212,actor,Bob Marley (comedian)
1213,actor,Bob Newhart
1214,actor,Bob Odenkirk
1215,actor,Bob Peck
1216,actor,Bob Peterson (filmmaker)
1217,actor,Bob Sapp
1218,actor,Bob Steele (actor)
1219,actor,Bob Uecker
1220,actor,Bob West
1221,actor,'Bobb''e J. Thompson'
1222,actor,Bobby (2006 film)
1223,actor,Bobby Brown
1224,actor,Bobby Cannavale
1225,actor,Bobby Coleman
1226,actor,Bobby Di Cicco
1227,actor,Bobby Driscoll
1228,actor,Bobby Henrey
1229,actor,Bobby Moynihan
1230,actor,Bobcat Goldthwait
1231,actor,Bodhi Elfman
1232,actor,Bokeem Woodbine
1233,actor,Bolo Yeung
1234,actor,Boman Irani
1235,actor,Bong Soo Han
1236,actor,Bonnie Bartlett
1237,actor,Bonnie Bedelia
1238,actor,Bonnie Henna
1239,actor,Bonnie Hunt
1240,actor,Booboo Stewart
1241,actor,Booker Bradshaw
1242,actor,Boris Karloff
1243,actor,Boris Kodjoe
1244,actor,Boris Leskin
1245,actor,Boris Nevzorov
1246,actor,Boris Novikov
1247,actor,Boris Shcherbakov
1248,actor,Bourvil
1249,actor,Bow Wow (rapper)
1250,actor,Boyd Gaines
1251,actor,Boyd Holbrook
1252,actor,Brad Carter
1253,actor,Brad Davis (actor)
1254,actor,Brad Dexter
1255,actor,Brad Dourif
1256,actor,Brad Garrett
1257,actor,Brad Greenquist
1258,actor,Brad Hunt (actor)
1259,actor,Brad Pitt
1260,actor,Brad Renfro
1261,actor,Brad Rowe (actor)
1262,actor,Brad Sullivan
1263,actor,Brad William Henke
1264,actor,Bradford Dillman
1265,actor,Bradley Cooper
1266,actor,Bradley Gregg
1267,actor,Bradley Pierce
1268,actor,Bradley Walsh
1269,actor,Bradley Whitford
1270,actor,Brady Corbet
1271,actor,Brande Roderick
1272,actor,Brandon Adams (actor)
1273,actor,Brandon Ford
1274,actor,Brandon Hammond
1275,actor,Brandon Hardesty
1276,actor,Brandon Hurst
1277,actor,Brandon Lee
1278,actor,Brandon Perea
1279,actor,Brandon Quintin Adams
1280,actor,Brandon Ratcliff
1281,actor,Brandon Routh
1282,actor,Brandon T. Jackson
1283,actor,Brandon deWilde
1284,actor,Brandy (singer)
1285,actor,Brandy Norwood
1286,actor,Branford Marsalis
1287,actor,Branko Đurić
1288,actor,Breckin Meyer
1289,actor,Bree Turner
1290,actor,Brenda Bakke
1291,actor,Brenda Blethyn
1292,actor,Brenda Fricker
1293,actor,Brenda Vaccaro
1294,actor,Brenda de Banzie
1295,actor,Brendan Fehr
1296,actor,Brendan Fletcher
1297,actor,Brendan Fraser
1298,actor,Brendan Gleeson
1299,actor,Brendan Meyer
1300,actor,Brendan Sexton III
1301,actor,Brent Briscoe
1302,actor,Brent Butt
1303,actor,Brent Carver
1304,actor,Brent Jennings
1305,actor,Brent Poppen
1306,actor,Brent Spiner
1307,actor,Brenton Thwaites
1308,actor,Bret McKenzie
1309,actor,Brett Cullen
1310,actor,Brett Fancy
1311,actor,Brett Harrelson
1312,actor,Brett Kelly (actor)
1313,actor,Brian Aherne
1314,actor,Brian Backer
1315,actor,Brian Bedford
1316,actor,Brian Benben
1317,actor,Brian Blessed
1318,actor,Brian Bloom
1319,actor,Brian Bonsall
1320,actor,Brian Conley
1321,actor,Brian Cox (actor)
1322,actor,Brian Deacon
1323,actor,Brian Dennehy
1324,actor,Brian Downey (actor)
1325,actor,Brian Doyle-Murray
1326,actor,Brian Flanagan
1327,actor,Brian Geraghty
1328,actor,Brian Gleeson (actor)
1329,actor,Brian Hooks
1330,actor,Brian Howe (actor)
1331,actor,Brian J. White
1332,actor,Brian Jones
1333,actor,Brian Keith
1334,actor,Brian Kerwin
1335,actor,Brian Krause
1336,actor,Brian Markinson
1337,actor,Brian McNamara
1338,actor,Brian Murray (actor)
1339,actor,'Brian O''Halloran'
1340,actor,Brian Oulton
1341,actor,Brian Posehn
1342,actor,Brian Tee
1343,actor,Brian Thompson
1344,actor,Brian Van Holt
1345,actor,Brian Wilson
1346,actor,Brian van Holt
1347,actor,Brianna Hildebrand
1348,actor,Brianne Davis
1349,actor,Bridey Elliott
1350,actor,Bridget Fonda
1351,actor,Bridget Moynahan
1352,actor,Bridgette Andersen
1353,actor,Bridgette Wilson
1354,actor,Brie Howard
1355,actor,Brie Larson
1356,actor,Brigitte Auber
1357,actor,Brigitte Bardot
1358,actor,Brigitte Catillon
1359,actor,Brigitte Helm
1360,actor,Brigitte Nielsen
1361,actor,Brigitte Poupart
1362,actor,Brina Palencia
1363,actor,Brion James
1364,actor,Brit Marling
1365,actor,Britney Spears
1366,actor,Britt Ekland
1367,actor,Britt Robertson
1368,actor,Brittany Curran
1369,actor,Brittany Daniel
1370,actor,Brittany Murphy
1371,actor,Brittany Snow
1372,actor,Brittney Powell
1373,actor,Brock Peters
1374,actor,Broderick Crawford
1375,actor,Bronagh Gallagher
1376,actor,Bronson Pinchot
1377,actor,Bronson Webb
1378,actor,Brontis Jodorowsky
1379,actor,Brook Williams
1380,actor,Brooke Adams (actress)
1381,actor,Brooke Bloom
1382,actor,'Brooke D''Orsay'
1383,actor,Brooke Hogan
1384,actor,Brooke Langton
1385,actor,Brooke Shields
1386,actor,Brooke Smith (actress)
1387,actor,Brooklyn Decker
1388,actor,Bruce Abbott
1389,actor,Bruce Altman
1390,actor,Bruce Bennett
1391,actor,Bruce Boxleitner
1392,actor,Bruce Bruce
1393,actor,Bruce Cabot
1394,actor,Bruce Campbell
1395,actor,Bruce Davison
1396,actor,Bruce Dern
1397,actor,Bruce Dinsmore
1398,actor,Bruce Greenwood
1399,actor,Bruce Jarchow
1400,actor,Bruce Jones (actor)
1401,actor,Bruce LaBruce
1402,actor,Bruce Lee
1403,actor,Bruce Mahler
1404,actor,Bruce McCulloch
1405,actor,Bruce McGill
1406,actor,Bruce Payne
1407,actor,Bruce Perens
1408,actor,Bruce Ramsay
1409,actor,Bruce Reitherman
1410,actor,Bruce Robinson
1411,actor,Bruce Willis
1412,actor,Bruno Campos
1413,actor,Bruno Ganz
1414,actor,Bruno Kirby
1415,actor,Bruno Lawrence
1416,actor,Bruno Mars
1417,actor,Bruno Schleinstein
1418,actor,Bruno Zanin
1419,actor,Bryan Batt
1420,actor,Bryan Brown
1421,actor,Bryan Cranston
1422,actor,Bryan Dick
1423,actor,Bryan Greenberg
1424,actor,Bryan Leung
1425,actor,Bryan White
1426,actor,Bryce Dallas Howard
1427,actor,'Brían F. O''Byrne'
1428,actor,Bubba Smith
1429,actor,Buck Henry
1430,actor,Buck Taylor
1431,actor,Bud Abbott
1432,actor,Bud Cort
1433,actor,Bud Luckey
1434,actor,Bud Spencer
1435,actor,Buddy Duress
1436,actor,Buddy Ebsen
1437,actor,Buddy Guy
1438,actor,Buddy Hackett
1439,actor,Bug Hall
1440,actor,Bunty Bailey
1441,actor,Burgess Meredith
1442,actor,Burghart Klaußner
1443,actor,Burl Ives
1444,actor,Burn Gorman
1445,actor,Burr Steers
1446,actor,Burt Kwouk
1447,actor,Burt Lancaster
1448,actor,Burt Reynolds
1449,actor,Burt Ward
1450,actor,Burt Young
1451,actor,Busta Rhymes
1452,actor,Buster Crabbe
1453,actor,Buster Keaton
1454,actor,Butch Patrick
1455,actor,Byron Barr
1456,actor,Byron Mann
1457,actor,Byun Hee-bong
1458,actor,Béatrice Dalle
1459,actor,Bérénice Bejo
1460,actor,Bérénice Marlohe
1461,actor,C. Aubrey Smith
1462,actor,C. C. H. Pounder
1463,actor,C. Ernst Harth
1464,actor,C. Martin Croker
1465,actor,C. Thomas Howell
1466,actor,CCH Pounder
1467,actor,CJ Adams
1468,actor,Cab Calloway
1469,actor,Caitlin FitzGerald
1470,actor,Caitlin Gerard
1471,actor,Caitlyn Folley
1472,actor,Caitlyn Jenner
1473,actor,Caitriona Balfe
1474,actor,Caitríona Balfe
1475,actor,Caity Lotz
1476,actor,Caleb Landry Jones
1477,actor,Calista Flockhart
1478,actor,Callan McAuliffe
1479,actor,Callan Mulvey
1480,actor,Callum Keith Rennie
1481,actor,Callum Turner
1482,actor,Calum Worthy
1483,actor,Calum von Moger
1484,actor,Cam Gigandet
1485,actor,'Cam''ron'
1486,actor,Cameron Bancroft
1487,actor,Cameron Bright
1488,actor,Cameron Daddo
1489,actor,Cameron Diaz
1490,actor,Cameron Douglas
1491,actor,Cameron Dye
1492,actor,Cameron Finley
1493,actor,Cameron Mitchell (actor)
1494,actor,Cameron Monaghan
1495,actor,Cameron Richardson
1496,actor,Camilla Belle
1497,actor,Camilla Horn
1498,actor,Camilla Sparv
1499,actor,Camille Coduri
1500,actor,Campbell Scott
1501,actor,Camryn Manheim
1502,actor,Candace Hilligoss
1503,actor,Candace Hutson
1504,actor,Candice Azzara
1505,actor,Candice Bergen
1506,actor,Candy Candido
1507,actor,Candy Clark
1508,actor,Canned Heat
1509,actor,Cantinflas
1510,actor,Capucine
1511,actor,Cara Buono
1512,actor,Cara Delevingne
1513,actor,Cara Seymour
1514,actor,Cara Williams
1515,actor,Carel Struycken
1516,actor,Caren Kaye
1517,actor,Caren Pistorius
1518,actor,Carey Loftin
1519,actor,Carey Lowell
1520,actor,Carey Means
1521,actor,Carey Mulligan
1522,actor,Carice van Houten
1523,actor,Carina Lau
1524,actor,Carl Anderson (singer)
1525,actor,Carl Brisson
1526,actor,Carl Gabriel Yorke
1527,actor,Carl Lumbly
1528,actor,Carl Miller (actor)
1529,actor,Carl Ottosen
1530,actor,Carl Reiner
1531,actor,Carl Weathers
1532,actor,Carla Azar
1533,actor,Carla Bruni
1534,actor,Carla Gallo
1535,actor,Carla Gugino
1536,actor,Carlin Glynn
1537,actor,Carlo Alban
1538,actor,Carlo Battisti
1539,actor,Carlo Giuffrè
1540,actor,Carlo Rota
1541,actor,Carlos Alazraqui
1542,actor,Carlos Areces
1543,actor,Carlos Jacott
1544,actor,Carlos Mencia
1545,actor,Carlos Montalban
1546,actor,Carlos Rivas (actor)
1547,actor,Carly Pope
1548,actor,Carly Schroeder
1549,actor,Carmel Myers
1550,actor,Carmen Ejogo
1551,actor,Carmen Electra
1552,actor,Carmen Lee
1553,actor,Carmen Maura
1554,actor,Carmen Miranda
1555,actor,Carol Burnett
1556,actor,Carol Channing
1557,actor,Carol Cleveland
1558,actor,Carol Haney
1559,actor,Carol Hughes (actress)
1560,actor,Carol Kane
1561,actor,Carol Lynley
1562,actor,Carol Speed
1563,actor,Carol Wayne
1564,actor,Carole Bouquet
1565,actor,Carole Cook
1566,actor,Carole Lombard
1567,actor,Caroline Aaron
1568,actor,Caroline Chikezie
1569,actor,Caroline Dhavernas
1570,actor,Caroline Ducey
1571,actor,Caroline Goodall
1572,actor,Caroline Munro
1573,actor,Caroline Rhea
1574,actor,Caroline Williams
1575,actor,Carolyn Farina
1576,actor,Carolyn Jones
1577,actor,Carolyn Lawrence
1578,actor,Carrie Coon
1579,actor,Carrie Dobro
1580,actor,Carrie Fisher
1581,actor,Carrie Keranen
1582,actor,Carrie Nye
1583,actor,Carrie Preston
1584,actor,Carrie Snodgress
1585,actor,Carrie-Anne Moss
1586,actor,Carroll Baker
1587,actor,'Carroll O''Connor'
1588,actor,Carrot Top
1589,actor,Carré Otis
1590,actor,Cary Elwes
1591,actor,Cary Grant
1592,actor,Cary-Hiroyuki Tagawa
1593,actor,Casey Affleck
1594,actor,Casey Kasem
1595,actor,Casey Siemaszko
1596,actor,Casey Wilson
1597,actor,Casper Van Dien
1598,actor,Cassandra Gava
1599,actor,Cassandra Gaviola
1600,actor,Cassandra Magrath
1601,actor,Cassidy Gifford
1602,actor,Cassidy Rae
1603,actor,Cassie Scerbo
1604,actor,Catalina Denis
1605,actor,Catalina Sandino
1606,actor,Cate Blanchett
1607,actor,Catherine Bach
1608,actor,Catherine Deneuve
1609,actor,Catherine Frot
1610,actor,Catherine Hicks
1611,actor,Catherine Keener
1612,actor,Catherine Kellner
1613,actor,Catherine Mary Stewart
1614,actor,Catherine McClements
1615,actor,Catherine McCormack
1616,actor,'Catherine O''Hara'
1617,actor,Catherine Oxenberg
1618,actor,Catherine Reitman
1619,actor,Catherine Schell
1620,actor,Catherine Sutherland
1621,actor,Catherine Tate
1622,actor,Catherine Zeta-Jones
1623,actor,Cathleen Nesbitt
1624,actor,Cathryn Harrison
1625,actor,Cathy Moriarty
1626,actor,Cathy Moriarty-Gentile
1627,actor,Cathy Tyson
1628,actor,Catlin Adams
1629,actor,Cavan Kendall
1630,actor,Caveh Zahedi
1631,actor,Cec Verrell
1632,actor,Cecil Kellaway
1633,actor,Cecil Parker
1634,actor,Cecily Strong
1635,actor,Cedric Hardwicke
1636,actor,Cedric Yarbrough
1637,actor,Cedric the Entertainer
1638,actor,CeeLo Green
1639,actor,Celerino Castillo III
1640,actor,Celeste Holm
1641,actor,Celia Cruz
1642,actor,Celia Imrie
1643,actor,Celia Johnson
1644,actor,Celia Weston
1645,actor,Celine Dion
1646,actor,Cerina Vincent
1647,actor,Cesar Romero
1648,actor,Cesare Danova
1649,actor,Cha Seung-won
1650,actor,Chace Crawford
1651,actor,Chad Everett
1652,actor,Chad Faust
1653,actor,Chad Lindberg
1654,actor,Chad Michael Murray
1655,actor,Chadwick Boseman
1656,actor,Chaim Topol
1657,actor,Chalmers Johnson
1658,actor,Chanda Sharma
1659,actor,Chandler Canterbury
1660,actor,Chandra West
1661,actor,Chanel Iman
1662,actor,Chaney Kley
1663,actor,Chang Chen
1664,actor,Channing Tatum
1665,actor,Chantal Strand
1666,actor,Charisma Carpenter
1667,actor,Charlayne Woodard
1668,actor,Charlene Tilton
1669,actor,Charles Aznavour
1670,actor,Charles B. Middleton
1671,actor,Charles Baker (actor)
1672,actor,Charles Belcher (actor)
1673,actor,Charles Berling
1674,actor,Charles Bickford
1675,actor,Charles Boyer
1676,actor,Charles Bronson
1677,actor,Charles Chaplin
1678,actor,Charles Cioffi
1679,actor,Charles Coburn
1680,actor,Charles Crumb
1681,actor,Charles Cyphers
1682,actor,Charles Dance
1683,actor,Charles Drake (actor)
1684,actor,Charles Durning
1685,actor,Charles Fleischer
1686,actor,Charles Frank
1687,actor,Charles Gray (actor)
1688,actor,Charles Grodin
1689,actor,Charles Haid
1690,actor,Charles Hallahan
1691,actor,Charles Herbert
1692,actor,Charles Judels
1693,actor,Charles K. French
1694,actor,Charles Kay
1695,actor,Charles Kimbrough
1696,actor,Charles King (musical actor)
1697,actor,Charles Korvin
1698,actor,Charles Laughton
1699,actor,Charles Martin Smith
1700,actor,Charles McGraw
1701,actor,Charles Mesure
1702,actor,Charles Napier (actor)
1703,actor,Charles Nelson Reilly
1704,actor,Charles Rocket
1705,actor,Charles S. Dutton
1706,actor,Charles Tingwell
1707,actor,Charles Tyner
1708,actor,Charles Vanel
1709,actor,Charley Boorman
1710,actor,Charley Chase
1711,actor,Charley Grapewin
1712,actor,Charlie Callas
1713,actor,Charlie Chaplin
1714,actor,Charlie Cox
1715,actor,Charlie Creed-Miles
1716,actor,Charlie Day
1717,actor,Charlie Hall (actor)
1718,actor,Charlie Hunnam
1719,actor,Charlie Korsmo
1720,actor,Charlie McDermott
1721,actor,Charlie Murphy (actor)
1722,actor,Charlie Murphy (actress)
1723,actor,Charlie Ruggles
1724,actor,Charlie Schlatter
1725,actor,Charlie Sheen
1726,actor,Charlie Spradling
1727,actor,Charlie Tahan
1728,actor,Charlie Watts
1729,actor,Charlie Yeung
1730,actor,Charlize Theron
1731,actor,Charlotte Coleman
1732,actor,Charlotte Gainsbourg
1733,actor,Charlotte Greenwood
1734,actor,Charlotte Henry
1735,actor,Charlotte Kirk
1736,actor,Charlotte Le Bon
1737,actor,Charlotte Lewis
1738,actor,Charlotte Newhouse
1739,actor,Charlotte Rampling
1740,actor,Charlotte Ross
1741,actor,Charlotte Stewart
1742,actor,Charlotte Valandrey
1743,actor,Charlotte de Turckheim
1744,actor,Charlton Heston
1745,actor,Charlyne Yi
1746,actor,Charmian Carr
1747,actor,Charo
1748,actor,Chase Williamson
1749,actor,Chauncey Leopardi
1750,actor,Chaz Lamar Shepherd
1751,actor,Chazz Palminteri
1752,actor,Cheech Marin
1753,actor,Chelsea Brown
1754,actor,Chelsea Field
1755,actor,Chelsea Handler
1756,actor,Chelsea Noble
1757,actor,Chen Kun
1758,actor,Chen Zhihui
1759,actor,Cheng Pei-pei
1760,actor,Cher
1761,actor,Cheri Oteri
1762,actor,Cherie Currie
1763,actor,Cherie Lunghi
1764,actor,Cherry Jones
1765,actor,Cheryl Barnes
1766,actor,Cheryl Campbell
1767,actor,Cheryl Chase (actress)
